product_id,competitor_name,price,recorded_at
13,Amazon,35.4,2026-01-03
13,Amazon,35.48,2026-01-04
13,Amazon,35.37,2026-01-05
13,Amazon,34.85,2026-01-06
13,Amazon,34.82,2026-01-07
13,Amazon,34.86,2026-01-08
13,Amazon,34.99,2026-01-10
13,Amazon,34.14,2026-01-11
13,Amazon,34.57,2026-01-12
13,Amazon,35.04,2026-01-13
13,Amazon,35.28,2026-01-14
13,Amazon,34.86,2026-01-15
13,Amazon,35.07,2026-01-16
13,Amazon,35.13,2026-01-17
13,Amazon,35.37,2026-01-18
13,Amazon,36.06,2026-01-19
13,Amazon,35.99,2026-01-20
13,Amazon,36.07,2026-01-21
13,Amazon,35.68,2026-01-22
13,Amazon,36.05,2026-01-23
13,Amazon,36.32,2026-01-24
13,Amazon,36.36,2026-01-25
13,Amazon,35.84,2026-01-26
13,Amazon,35.47,2026-01-27
13,Amazon,34.6,2026-01-28
13,Amazon,34.22,2026-01-29
13,Amazon,34.4,2026-01-30
13,Amazon,34.45,2026-01-31
13,Amazon,34.39,2026-02-01
13,Amazon,34.87,2026-02-02
13,Amazon,34.85,2026-02-03
13,Amazon,34.45,2026-02-04
13,Amazon,34.0,2026-02-05
13,Amazon,33.75,2026-02-06
13,Amazon,33.39,2026-02-07
13,Amazon,33.6,2026-02-08
13,Amazon,33.59,2026-02-09
13,Amazon,33.28,2026-02-10
13,Amazon,32.99,2026-02-11
13,Amazon,33.08,2026-02-12
13,Amazon,33.3,2026-02-13
13,Amazon,32.38,2026-02-14
13,Amazon,32.13,2026-02-15
13,Amazon,31.99,2026-02-16
13,Amazon,32.03,2026-02-17
13,Amazon,31.9,2026-02-18
13,Amazon,31.89,2026-02-19
13,Amazon,31.64,2026-02-20
13,Amazon,31.18,2026-02-21
13,Amazon,31.33,2026-02-22
13,Amazon,31.5,2026-02-23
13,Amazon,31.61,2026-02-24
13,Amazon,31.81,2026-02-25
13,Amazon,31.32,2026-02-26
13,Amazon,31.04,2026-02-27
13,Amazon,31.36,2026-02-28
13,Amazon,31.42,2026-03-01
13,Amazon,31.38,2026-03-02
13,Amazon,31.23,2026-03-03
13,Amazon,31.67,2026-03-04
13,Amazon,30.97,2026-03-05
13,Amazon,31.06,2026-03-06
13,Amazon,31.04,2026-03-07
13,Amazon,30.58,2026-03-08
13,Amazon,31.2,2026-03-09
13,Amazon,30.23,2026-03-10
13,Amazon,30.33,2026-03-11
13,Amazon,30.58,2026-03-12
13,Amazon,30.3,2026-03-13
13,Amazon,30.49,2026-03-14
13,Amazon,30.5,2026-03-15
13,Amazon,30.97,2026-03-16
13,Amazon,32.4,2026-03-17
13,Amazon,32.67,2026-03-18
13,Amazon,33.05,2026-03-19
13,Amazon,32.81,2026-03-20
13,Amazon,33.06,2026-03-21
13,Amazon,33.08,2026-03-22
13,Amazon,33.56,2026-03-23
13,Amazon,33.16,2026-03-24
13,Amazon,32.91,2026-03-25
13,Amazon,33.56,2026-03-26
13,Amazon,33.84,2026-03-27
13,Amazon,34.57,2026-03-28
13,BestBuy,39.1,2025-09-30
13,BestBuy,39.49,2025-10-01
13,BestBuy,39.65,2025-10-02
13,BestBuy,39.46,2025-10-03
13,BestBuy,39.63,2025-10-04
13,BestBuy,40.31,2025-10-05
13,BestBuy,40.29,2025-10-06
13,BestBuy,40.92,2025-10-07
13,BestBuy,41.48,2025-10-08
13,BestBuy,41.51,2025-10-09
13,BestBuy,42.38,2025-10-10
13,BestBuy,42.37,2025-10-11
13,BestBuy,43.29,2025-10-12
13,BestBuy,43.67,2025-10-13
13,BestBuy,43.79,2025-10-14
13,BestBuy,43.45,2025-10-15
13,BestBuy,43.51,2025-10-16
13,BestBuy,43.49,2025-10-17
13,BestBuy,42.91,2025-10-18
13,BestBuy,42.86,2025-10-19
13,BestBuy,42.49,2025-10-20
13,BestBuy,42.82,2025-10-21
13,BestBuy,43.51,2025-10-22
13,BestBuy,42.87,2025-10-23
13,BestBuy,43.74,2025-10-24
13,BestBuy,43.64,2025-10-25
13,BestBuy,43.08,2025-10-26
13,BestBuy,43.41,2025-10-27
13,BestBuy,43.1,2025-10-28
13,BestBuy,42.97,2025-10-29
13,BestBuy,42.65,2025-10-30
13,BestBuy,42.12,2025-10-31
13,BestBuy,42.35,2025-11-01
13,BestBuy,42.07,2025-11-02
13,BestBuy,41.19,2025-11-03
13,BestBuy,41.3,2025-11-04
13,BestBuy,40.53,2025-11-05
13,BestBuy,39.79,2025-11-06
13,BestBuy,40.18,2025-11-07
13,BestBuy,39.41,2025-11-08
13,BestBuy,38.12,2025-11-09
13,BestBuy,38.21,2025-11-10
13,BestBuy,37.86,2025-11-11
13,BestBuy,37.56,2025-11-12
13,BestBuy,37.21,2025-11-13
13,BestBuy,37.11,2025-11-14
13,BestBuy,36.57,2025-11-15
13,BestBuy,37.01,2025-11-16
13,BestBuy,36.15,2025-11-17
13,BestBuy,36.15,2025-11-18
13,BestBuy,36.23,2025-11-19
13,BestBuy,35.7,2025-11-20
13,BestBuy,35.08,2025-11-21
13,BestBuy,35.33,2025-11-22
13,BestBuy,34.74,2025-11-23
13,BestBuy,34.33,2025-11-24
13,BestBuy,34.55,2025-11-25
13,BestBuy,34.42,2025-11-26
13,BestBuy,33.55,2025-11-27
13,BestBuy,34.13,2025-11-28
13,BestBuy,33.81,2025-11-29
13,BestBuy,33.55,2025-11-30
13,BestBuy,33.57,2025-12-01
13,BestBuy,33.75,2025-12-02
13,BestBuy,34.49,2025-12-03
13,BestBuy,33.76,2025-12-04
13,BestBuy,34.06,2025-12-05
13,BestBuy,34.35,2025-12-06
13,BestBuy,34.3,2025-12-07
13,BestBuy,34.63,2025-12-08
13,BestBuy,35.05,2025-12-09
13,BestBuy,34.51,2025-12-10
13,BestBuy,35.3,2025-12-11
13,BestBuy,34.71,2025-12-12
13,BestBuy,34.32,2025-12-13
13,BestBuy,35.21,2025-12-15
13,BestBuy,35.21,2025-12-16
13,BestBuy,35.33,2025-12-17
13,BestBuy,36.08,2025-12-18
13,BestBuy,36.11,2025-12-19
13,BestBuy,35.77,2025-12-20
13,BestBuy,36.53,2025-12-22
13,BestBuy,36.75,2025-12-23
13,BestBuy,37.81,2025-12-24
13,BestBuy,38.35,2025-12-25
13,BestBuy,38.26,2025-12-26
13,BestBuy,38.5,2025-12-27
13,BestBuy,38.32,2025-12-28
13,BestBuy,40.51,2025-12-30
13,BestBuy,41.23,2025-12-31
13,BestBuy,41.88,2026-01-01
13,BestBuy,41.79,2026-01-02
13,BestBuy,42.8,2026-01-03
13,BestBuy,43.58,2026-01-04
13,BestBuy,44.78,2026-01-05
13,BestBuy,45.36,2026-01-07
13,BestBuy,44.95,2026-01-08
13,BestBuy,44.58,2026-01-09
13,BestBuy,44.24,2026-01-10
13,BestBuy,44.56,2026-01-11
13,BestBuy,44.39,2026-01-12
13,BestBuy,45.62,2026-01-13
13,BestBuy,46.78,2026-01-14
13,BestBuy,46.88,2026-01-15
13,BestBuy,48.06,2026-01-16
13,BestBuy,48.99,2026-01-17
13,BestBuy,48.78,2026-01-18
13,BestBuy,47.64,2026-01-19
13,BestBuy,47.53,2026-01-20
13,BestBuy,47.16,2026-01-21
13,BestBuy,47.26,2026-01-22
13,BestBuy,47.28,2026-01-23
13,BestBuy,47.26,2026-01-24
13,BestBuy,47.49,2026-01-25
13,BestBuy,46.72,2026-01-26
13,BestBuy,46.85,2026-01-27
13,BestBuy,46.49,2026-01-28
13,BestBuy,46.47,2026-01-29
13,BestBuy,46.86,2026-01-30
13,BestBuy,46.01,2026-01-31
13,BestBuy,45.69,2026-02-01
13,BestBuy,45.45,2026-02-02
13,BestBuy,44.98,2026-02-03
13,BestBuy,44.66,2026-02-05
13,BestBuy,44.15,2026-02-06
13,BestBuy,43.55,2026-02-07
13,BestBuy,43.9,2026-02-08
13,BestBuy,43.41,2026-02-09
13,BestBuy,43.41,2026-02-10
13,BestBuy,44.2,2026-02-11
13,BestBuy,43.91,2026-02-12
13,BestBuy,44.25,2026-02-13
13,BestBuy,44.88,2026-02-14
13,BestBuy,45.18,2026-02-15
13,BestBuy,44.93,2026-02-16
13,BestBuy,45.03,2026-02-17
13,BestBuy,44.1,2026-02-18
13,BestBuy,43.46,2026-02-19
13,BestBuy,42.92,2026-02-20
13,BestBuy,43.86,2026-02-21
13,BestBuy,43.24,2026-02-22
13,BestBuy,42.62,2026-02-23
13,BestBuy,42.03,2026-02-25
13,BestBuy,41.96,2026-02-26
13,BestBuy,42.37,2026-02-27
13,BestBuy,42.59,2026-02-28
13,BestBuy,41.78,2026-03-01
13,BestBuy,41.29,2026-03-02
13,BestBuy,41.9,2026-03-03
13,BestBuy,41.75,2026-03-04
13,BestBuy,42.3,2026-03-05
13,BestBuy,42.21,2026-03-06
13,BestBuy,41.72,2026-03-07
13,BestBuy,41.59,2026-03-08
13,BestBuy,41.14,2026-03-09
13,BestBuy,40.91,2026-03-10
13,BestBuy,41.08,2026-03-11
13,BestBuy,41.41,2026-03-12
13,BestBuy,40.72,2026-03-13
13,BestBuy,40.83,2026-03-14
13,BestBuy,40.67,2026-03-15
13,BestBuy,40.5,2026-03-16
13,BestBuy,40.72,2026-03-17
13,BestBuy,40.62,2026-03-18
13,BestBuy,42.26,2026-03-20
13,BestBuy,43.06,2026-03-21
13,BestBuy,43.02,2026-03-22
13,BestBuy,42.75,2026-03-23
13,BestBuy,43.02,2026-03-24
13,BestBuy,43.18,2026-03-25
13,BestBuy,43.1,2026-03-26
13,BestBuy,42.73,2026-03-27
13,BestBuy,42.95,2026-03-28
13,Walmart,39.28,2025-09-30
13,Walmart,39.17,2025-10-01
13,Walmart,40.86,2025-10-03
13,Walmart,40.79,2025-10-04
13,Walmart,40.69,2025-10-05
13,Walmart,41.36,2025-10-07
13,Walmart,42.21,2025-10-08
13,Walmart,42.04,2025-10-09
13,Walmart,42.95,2025-10-10
13,Walmart,42.96,2025-10-11
13,Walmart,43.29,2025-10-12
13,Walmart,43.95,2025-10-13
13,Walmart,44.35,2025-10-14
13,Walmart,45.05,2025-10-15
13,Walmart,44.37,2025-10-16
13,Walmart,44.24,2025-10-17
13,Walmart,44.36,2025-10-18
13,Walmart,44.01,2025-10-19
13,Walmart,44.57,2025-10-20
13,Walmart,43.94,2025-10-22
13,Walmart,44.44,2025-10-23
13,Walmart,43.86,2025-10-24
13,Walmart,43.31,2025-10-25
13,Walmart,43.52,2025-10-26
13,Walmart,44.16,2025-10-27
13,Walmart,44.17,2025-10-28
13,Walmart,43.22,2025-10-29
13,Walmart,43.47,2025-10-30
13,Walmart,43.04,2025-10-31
13,Walmart,43.49,2025-11-01
13,Walmart,43.14,2025-11-02
13,Walmart,43.58,2025-11-03
13,Walmart,43.19,2025-11-04
13,Walmart,42.65,2025-11-05
13,Walmart,41.48,2025-11-06
13,Walmart,40.97,2025-11-07
13,Walmart,40.85,2025-11-08
13,Walmart,40.7,2025-11-09
13,Walmart,40.78,2025-11-10
13,Walmart,41.17,2025-11-11
13,Walmart,40.97,2025-11-12
13,Walmart,40.77,2025-11-13
13,Walmart,41.09,2025-11-14
13,Walmart,40.97,2025-11-15
13,Walmart,40.29,2025-11-16
13,Walmart,39.82,2025-11-17
13,Walmart,38.59,2025-11-18
13,Walmart,37.95,2025-11-19
13,Walmart,36.98,2025-11-20
13,Walmart,36.94,2025-11-21
13,Walmart,37.29,2025-11-22
13,Walmart,36.69,2025-11-23
13,Walmart,36.12,2025-11-24
13,Walmart,36.37,2025-11-25
13,Walmart,36.03,2025-11-26
13,Walmart,36.0,2025-11-27
13,Walmart,36.2,2025-11-28
13,Walmart,35.77,2025-11-29
13,Walmart,35.38,2025-11-30
13,Walmart,35.08,2025-12-01
13,Walmart,34.35,2025-12-02
13,Walmart,34.5,2025-12-03
13,Walmart,35.26,2025-12-06
13,Walmart,35.15,2025-12-07
13,Walmart,35.42,2025-12-08
13,Walmart,35.66,2025-12-09
13,Walmart,35.36,2025-12-10
13,Walmart,35.91,2025-12-11
13,Walmart,36.04,2025-12-12
13,Walmart,36.55,2025-12-13
13,Walmart,36.08,2025-12-14
13,Walmart,36.24,2025-12-15
13,Walmart,36.17,2025-12-16
13,Walmart,35.94,2025-12-17
13,Walmart,36.7,2025-12-18
13,Walmart,36.94,2025-12-19
13,Walmart,36.46,2025-12-20
13,Walmart,37.01,2025-12-22
13,Walmart,36.82,2025-12-23
13,Walmart,36.6,2025-12-24
13,Walmart,36.73,2025-12-25
13,Walmart,37.14,2025-12-26
13,Walmart,37.41,2025-12-28
13,Walmart,37.63,2025-12-29
13,Walmart,37.91,2025-12-30
13,Walmart,37.02,2025-12-31
13,Walmart,37.23,2026-01-01
13,Walmart,37.69,2026-01-03
13,Walmart,37.58,2026-01-04
13,Walmart,37.59,2026-01-05
13,Walmart,38.01,2026-01-06
13,Walmart,38.84,2026-01-07
13,Walmart,38.39,2026-01-08
13,Walmart,38.77,2026-01-09
13,Walmart,39.49,2026-01-10
13,Walmart,40.63,2026-01-12
13,Walmart,40.48,2026-01-13
13,Walmart,41.18,2026-01-14
13,Walmart,40.91,2026-01-15
13,Walmart,41.01,2026-01-16
13,Walmart,40.82,2026-01-17
13,Walmart,40.63,2026-01-18
13,Walmart,39.82,2026-01-19
13,Walmart,39.44,2026-01-21
13,Walmart,38.67,2026-01-23
13,Walmart,38.02,2026-01-24
13,Walmart,37.58,2026-01-25
13,Walmart,37.82,2026-01-26
13,Walmart,37.82,2026-01-27
13,Walmart,37.67,2026-01-28
13,Walmart,38.08,2026-01-29
13,Walmart,37.83,2026-01-30
13,Walmart,38.26,2026-01-31
13,Walmart,37.63,2026-02-01
13,Walmart,36.95,2026-02-02
13,Walmart,36.73,2026-02-03
13,Walmart,36.57,2026-02-04
13,Walmart,36.02,2026-02-05
13,Walmart,35.73,2026-02-06
13,Walmart,36.13,2026-02-07
13,Walmart,35.78,2026-02-08
13,Walmart,34.76,2026-02-09
13,Walmart,34.51,2026-02-11
13,Walmart,34.91,2026-02-12
13,Walmart,34.54,2026-02-13
13,Walmart,34.68,2026-02-14
13,Walmart,34.59,2026-02-15
13,Walmart,34.93,2026-02-16
13,Walmart,34.29,2026-02-17
13,Walmart,33.68,2026-02-18
13,Walmart,34.04,2026-02-19
13,Walmart,33.26,2026-02-20
13,Walmart,33.13,2026-02-21
13,Walmart,32.95,2026-02-22
13,Walmart,33.12,2026-02-23
13,Walmart,32.86,2026-02-25
13,Walmart,32.6,2026-02-26
13,Walmart,32.1,2026-02-27
13,Walmart,31.95,2026-02-28
13,Walmart,32.32,2026-03-01
13,Walmart,32.14,2026-03-02
13,Walmart,32.63,2026-03-03
13,Walmart,32.87,2026-03-04
13,Walmart,33.03,2026-03-05
13,Walmart,32.96,2026-03-06
13,Walmart,33.38,2026-03-08
13,Walmart,33.73,2026-03-09
13,Walmart,33.71,2026-03-10
13,Walmart,34.46,2026-03-11
13,Walmart,34.28,2026-03-13
13,Walmart,34.2,2026-03-14
13,Walmart,34.61,2026-03-15
13,Walmart,35.36,2026-03-16
13,Walmart,36.5,2026-03-17
13,Walmart,36.66,2026-03-18
13,Walmart,37.1,2026-03-19
13,Walmart,36.99,2026-03-20
13,Walmart,36.78,2026-03-21
13,Walmart,36.22,2026-03-22
13,Walmart,36.58,2026-03-23
13,Walmart,37.33,2026-03-24
13,Walmart,37.88,2026-03-25
13,Walmart,38.13,2026-03-26
13,Walmart,38.91,2026-03-27
13,Walmart,40.51,2026-03-28
13,Target,30.12,2025-09-30
13,Target,30.58,2025-10-01
13,Target,31.19,2025-10-02
13,Target,31.32,2025-10-03
13,Target,32.06,2025-10-04
13,Target,32.82,2025-10-05
13,Target,33.32,2025-10-06
13,Target,33.28,2025-10-07
13,Target,33.01,2025-10-09
13,Target,33.53,2025-10-10
13,Target,33.17,2025-10-11
13,Target,33.56,2025-10-12
13,Target,33.24,2025-10-13
13,Target,33.67,2025-10-14
13,Target,33.77,2025-10-15
13,Target,34.4,2025-10-16
13,Target,34.94,2025-10-17
13,Target,35.61,2025-10-18
13,Target,36.28,2025-10-19
13,Target,36.38,2025-10-20
13,Target,35.9,2025-10-21
13,Target,35.46,2025-10-22
13,Target,34.11,2025-10-24
13,Target,34.12,2025-10-25
13,Target,33.85,2025-10-26
13,Target,33.73,2025-10-27
13,Target,33.87,2025-10-28
13,Target,33.67,2025-10-29
13,Target,33.03,2025-10-31
13,Target,32.57,2025-11-01
13,Target,32.35,2025-11-02
13,Target,32.75,2025-11-03
13,Target,32.52,2025-11-04
13,Target,33.07,2025-11-05
13,Target,33.49,2025-11-06
13,Target,33.1,2025-11-07
13,Target,32.5,2025-11-08
13,Target,32.6,2025-11-10
13,Target,32.24,2025-11-11
13,Target,32.41,2025-11-12
13,Target,32.7,2025-11-13
13,Target,32.22,2025-11-14
13,Target,31.78,2025-11-15
13,Target,31.87,2025-11-16
13,Target,31.75,2025-11-17
13,Target,31.32,2025-11-18
13,Target,31.01,2025-11-19
13,Target,30.82,2025-11-20
13,Target,30.09,2025-11-21
13,Target,30.21,2025-11-22
13,Target,29.89,2025-11-23
13,Target,28.76,2025-11-24
13,Target,28.63,2025-11-25
13,Target,28.25,2025-11-26
13,Target,28.72,2025-11-27
13,Target,28.42,2025-11-28
13,Target,27.95,2025-11-29
13,Target,28.04,2025-11-30
13,Target,27.75,2025-12-01
13,Target,27.44,2025-12-02
13,Target,27.56,2025-12-03
13,Target,27.18,2025-12-04
13,Target,26.68,2025-12-05
13,Target,27.22,2025-12-06
13,Target,27.41,2025-12-07
13,Target,27.34,2025-12-08
13,Target,27.36,2025-12-09
13,Target,27.56,2025-12-10
13,Target,27.93,2025-12-11
13,Target,27.73,2025-12-12
13,Target,27.92,2025-12-13
13,Target,27.83,2025-12-14
13,Target,27.86,2025-12-15
13,Target,28.01,2025-12-16
13,Target,28.11,2025-12-17
13,Target,28.48,2025-12-18
13,Target,28.77,2025-12-19
13,Target,28.38,2025-12-20
13,Target,28.05,2025-12-21
13,Target,28.84,2025-12-23
13,Target,28.69,2025-12-24
13,Target,28.78,2025-12-25
13,Target,28.72,2025-12-27
13,Target,28.94,2025-12-28
13,Target,29.6,2025-12-29
13,Target,29.92,2025-12-30
13,Target,29.8,2025-12-31
13,Target,30.95,2026-01-01
13,Target,31.15,2026-01-02
13,Target,31.09,2026-01-03
13,Target,31.78,2026-01-04
13,Target,31.75,2026-01-05
13,Target,32.54,2026-01-06
13,Target,32.34,2026-01-07
13,Target,33.03,2026-01-08
13,Target,33.24,2026-01-09
13,Target,33.88,2026-01-10
13,Target,34.77,2026-01-11
13,Target,34.41,2026-01-12
13,Target,35.03,2026-01-13
13,Target,34.52,2026-01-14
13,Target,34.16,2026-01-15
13,Target,33.89,2026-01-16
13,Target,34.14,2026-01-17
13,Target,34.19,2026-01-18
13,Target,34.15,2026-01-19
13,Target,34.22,2026-01-20
13,Target,34.47,2026-01-21
13,Target,34.73,2026-01-22
13,Target,35.89,2026-01-24
13,Target,35.83,2026-01-25
13,Target,35.54,2026-01-26
13,Target,35.73,2026-01-27
13,Target,35.15,2026-01-28
13,Target,34.77,2026-01-29
13,Target,35.08,2026-01-30
13,Target,34.27,2026-02-01
13,Target,33.53,2026-02-02
13,Target,33.41,2026-02-03
13,Target,33.72,2026-02-04
13,Target,34.01,2026-02-05
13,Target,33.89,2026-02-06
13,Target,34.54,2026-02-07
13,Target,34.32,2026-02-08
13,Target,34.08,2026-02-09
13,Target,32.85,2026-02-10
13,Target,32.49,2026-02-11
13,Target,32.64,2026-02-12
13,Target,33.07,2026-02-13
13,Target,32.56,2026-02-14
13,Target,32.56,2026-02-15
13,Target,32.78,2026-02-16
13,Target,32.61,2026-02-17
13,Target,31.55,2026-02-18
13,Target,31.48,2026-02-19
13,Target,31.61,2026-02-20
13,Target,31.1,2026-02-21
13,Target,30.86,2026-02-22
13,Target,30.3,2026-02-23
13,Target,29.24,2026-02-24
13,Target,29.49,2026-02-25
13,Target,29.38,2026-02-26
13,Target,30.07,2026-02-28
13,Target,29.87,2026-03-01
13,Target,29.78,2026-03-02
13,Target,30.24,2026-03-04
13,Target,30.34,2026-03-05
13,Target,30.72,2026-03-06
13,Target,30.62,2026-03-07
13,Target,30.26,2026-03-08
13,Target,30.26,2026-03-09
13,Target,30.38,2026-03-10
13,Target,29.99,2026-03-11
13,Target,29.57,2026-03-12
13,Target,29.8,2026-03-13
13,Target,29.74,2026-03-14
13,Target,29.77,2026-03-15
13,Target,29.75,2026-03-16
13,Target,30.41,2026-03-17
13,Target,31.0,2026-03-18
13,Target,30.67,2026-03-19
13,Target,30.62,2026-03-20
13,Target,31.08,2026-03-21
13,Target,31.46,2026-03-22
13,Target,31.61,2026-03-23
13,Target,31.34,2026-03-24
13,Target,31.26,2026-03-25
13,Target,31.24,2026-03-26
13,Target,31.51,2026-03-27
13,Target,32.34,2026-03-28
13,eBay,32.86,2025-09-30
13,eBay,32.76,2025-10-01
13,eBay,32.67,2025-10-02
13,eBay,32.77,2025-10-03
13,eBay,33.56,2025-10-04
13,eBay,33.07,2025-10-05
13,eBay,33.54,2025-10-06
13,eBay,33.51,2025-10-07
13,eBay,33.52,2025-10-08
13,eBay,33.26,2025-10-09
13,eBay,33.3,2025-10-10
13,eBay,33.03,2025-10-11
13,eBay,32.94,2025-10-12
13,eBay,32.07,2025-10-13
13,eBay,31.5,2025-10-14
13,eBay,31.72,2025-10-15
13,eBay,32.28,2025-10-16
13,eBay,33.6,2025-10-17
13,eBay,34.03,2025-10-18
13,eBay,33.87,2025-10-19
13,eBay,33.1,2025-10-20
13,eBay,33.34,2025-10-21
13,eBay,32.77,2025-10-22
13,eBay,32.78,2025-10-24
13,eBay,32.88,2025-10-25
13,eBay,32.48,2025-10-26
13,eBay,31.76,2025-10-27
13,eBay,31.79,2025-10-28
13,eBay,32.35,2025-10-30
13,eBay,31.29,2025-10-31
13,eBay,31.24,2025-11-01
13,eBay,31.48,2025-11-02
13,eBay,31.2,2025-11-03
13,eBay,30.48,2025-11-04
13,eBay,30.02,2025-11-05
13,eBay,29.9,2025-11-06
13,eBay,29.55,2025-11-08
13,eBay,29.86,2025-11-09
13,eBay,29.83,2025-11-11
13,eBay,29.63,2025-11-12
13,eBay,29.59,2025-11-13
13,eBay,29.38,2025-11-14
13,eBay,29.35,2025-11-15
13,eBay,29.37,2025-11-16
13,eBay,29.43,2025-11-17
13,eBay,29.27,2025-11-18
13,eBay,27.95,2025-11-19
13,eBay,28.0,2025-11-20
13,eBay,27.19,2025-11-21
13,eBay,26.86,2025-11-22
13,eBay,25.96,2025-11-23
13,eBay,26.37,2025-11-24
13,eBay,26.39,2025-11-25
13,eBay,26.18,2025-11-26
13,eBay,26.52,2025-11-27
13,eBay,26.6,2025-11-28
13,eBay,26.55,2025-11-29
13,eBay,26.6,2025-11-30
13,eBay,26.42,2025-12-01
13,eBay,25.97,2025-12-02
13,eBay,26.22,2025-12-03
13,eBay,26.17,2025-12-04
13,eBay,25.59,2025-12-05
13,eBay,25.74,2025-12-06
13,eBay,25.75,2025-12-07
13,eBay,26.29,2025-12-08
13,eBay,26.4,2025-12-09
13,eBay,26.05,2025-12-10
13,eBay,25.54,2025-12-11
13,eBay,25.98,2025-12-12
13,eBay,26.02,2025-12-13
13,eBay,25.82,2025-12-14
13,eBay,25.68,2025-12-15
13,eBay,26.17,2025-12-16
13,eBay,26.42,2025-12-17
13,eBay,26.88,2025-12-18
13,eBay,27.08,2025-12-19
13,eBay,26.93,2025-12-20
13,eBay,27.64,2025-12-21
13,eBay,27.65,2025-12-22
13,eBay,28.07,2025-12-23
13,eBay,28.58,2025-12-24
13,eBay,28.74,2025-12-25
13,eBay,28.51,2025-12-26
13,eBay,28.44,2025-12-27
13,eBay,28.83,2025-12-28
13,eBay,29.18,2025-12-29
13,eBay,29.8,2025-12-30
13,eBay,30.37,2025-12-31
13,eBay,30.19,2026-01-01
13,eBay,30.88,2026-01-02
13,eBay,30.66,2026-01-03
13,eBay,31.03,2026-01-04
13,eBay,32.09,2026-01-05
13,eBay,32.36,2026-01-06
13,eBay,31.81,2026-01-07
13,eBay,31.82,2026-01-08
13,eBay,32.77,2026-01-09
13,eBay,32.81,2026-01-10
13,eBay,33.45,2026-01-11
13,eBay,33.17,2026-01-12
13,eBay,33.12,2026-01-13
13,eBay,33.11,2026-01-14
13,eBay,33.96,2026-01-15
13,eBay,33.9,2026-01-16
13,eBay,33.18,2026-01-17
13,eBay,34.16,2026-01-18
13,eBay,34.28,2026-01-19
13,eBay,34.56,2026-01-20
13,eBay,33.89,2026-01-21
13,eBay,33.99,2026-01-22
13,eBay,33.97,2026-01-23
13,eBay,33.54,2026-01-24
13,eBay,33.76,2026-01-25
13,eBay,33.01,2026-01-26
13,eBay,32.56,2026-01-27
13,eBay,32.57,2026-01-29
13,eBay,32.28,2026-01-30
13,eBay,32.2,2026-01-31
13,eBay,31.94,2026-02-01
13,eBay,32.08,2026-02-02
13,eBay,32.01,2026-02-03
13,eBay,31.3,2026-02-04
13,eBay,30.88,2026-02-05
13,eBay,30.42,2026-02-06
13,eBay,30.1,2026-02-07
13,eBay,29.98,2026-02-08
13,eBay,29.93,2026-02-09
13,eBay,28.92,2026-02-10
13,eBay,29.12,2026-02-11
13,eBay,28.93,2026-02-12
13,eBay,28.38,2026-02-13
13,eBay,28.54,2026-02-14
13,eBay,27.67,2026-02-15
13,eBay,26.99,2026-02-16
13,eBay,27.43,2026-02-18
13,eBay,27.05,2026-02-19
13,eBay,26.95,2026-02-20
13,eBay,26.76,2026-02-21
13,eBay,26.65,2026-02-22
13,eBay,26.69,2026-02-23
13,eBay,26.51,2026-02-24
13,eBay,26.53,2026-02-25
13,eBay,26.38,2026-02-26
13,eBay,26.04,2026-02-27
13,eBay,25.62,2026-02-28
13,eBay,25.96,2026-03-01
13,eBay,26.11,2026-03-02
13,eBay,26.39,2026-03-03
13,eBay,26.41,2026-03-05
13,eBay,26.34,2026-03-06
13,eBay,26.71,2026-03-07
13,eBay,26.61,2026-03-08
13,eBay,26.32,2026-03-09
13,eBay,26.51,2026-03-10
13,eBay,26.51,2026-03-11
13,eBay,26.64,2026-03-12
13,eBay,26.94,2026-03-13
13,eBay,26.83,2026-03-14
13,eBay,26.84,2026-03-15
13,eBay,26.83,2026-03-16
13,eBay,27.35,2026-03-17
13,eBay,27.47,2026-03-18
13,eBay,27.64,2026-03-19
13,eBay,27.39,2026-03-20
13,eBay,27.76,2026-03-21
13,eBay,28.04,2026-03-22
13,eBay,27.91,2026-03-23
13,eBay,28.7,2026-03-24
13,eBay,28.98,2026-03-25
13,eBay,28.92,2026-03-26
13,eBay,29.08,2026-03-27
13,eBay,29.12,2026-03-28
14,Amazon,26.25,2025-09-30
14,Amazon,26.14,2025-10-01
14,Amazon,26.48,2025-10-02
14,Amazon,26.69,2025-10-03
14,Amazon,27.0,2025-10-04
14,Amazon,26.92,2025-10-05
14,Amazon,27.1,2025-10-06
14,Amazon,26.96,2025-10-07
14,Amazon,26.39,2025-10-08
14,Amazon,26.83,2025-10-09
14,Amazon,26.45,2025-10-10
14,Amazon,26.59,2025-10-11
14,Amazon,26.8,2025-10-12
14,Amazon,26.99,2025-10-13
14,Amazon,26.98,2025-10-14
14,Amazon,27.15,2025-10-15
14,Amazon,27.37,2025-10-16
14,Amazon,27.67,2025-10-17
14,Amazon,28.29,2025-10-18
14,Amazon,28.41,2025-10-19
14,Amazon,28.46,2025-10-20
14,Amazon,28.17,2025-10-21
14,Amazon,28.33,2025-10-22
14,Amazon,28.56,2025-10-23
14,Amazon,28.48,2025-10-24
14,Amazon,28.65,2025-10-25
14,Amazon,28.52,2025-10-26
14,Amazon,28.71,2025-10-27
14,Amazon,28.97,2025-10-28
14,Amazon,29.22,2025-10-29
